PriceX,PriceY,sumX,sumXsqr,sumY,sumYsqr,sumXY,sumXlag,sumYlag,sumXsqrlag,sumYsqrlag,sumX_lagY,sumY_lagX,sumXY_lag,sumX_lagX,sumY_lagY,sumXprec,sumYprec,sumXsqrprec, sumYsqrprec,sumXYprec,gamma
42.34,68.27,107992.57,6097220.8755,175018.31,16023098.4471,9881597.8956,107950.23,174950.04,6095428.1999,16018437.6542,9878140.4064,9879189.8269,9878707.3438,6095133.69,16017929.3698,107950.11,174948.44,6095418.0239,16018216.6302,6376309.0817,0.839606716175
42.39,67.97,107984.19,6096501.0667,175000.07,16020589.9187,9880239.6922,107941.8,174932.1,6094704.1546,16015969.9978,9876722.5897,9877820.5987,9877358.4439,6094367.2292,16015428.4339,107940.68,174930.02,6094607.9466,16015682.9162,6364086.2916,0.839606716175
41.96,68.2,107965.13,6094858.9375,174976.67,16017367.4973,9877920.3255,107923.17,174908.47,6093098.2959,16012716.2573,9874340.8065,9875482.7883,9875058.6535,6092710.1274,16012116.7908,107920.88,174905.52,6092900.875,16012305.1748,6350952.3411,0.839606716175
41.61,68.91,107934.63,6092222.9163,174952.86,16014047.232,9874765.0706,107893.02,174883.95,6090491.5242,16009298.6439,9871089.6866,9872339.6753,9871897.7255,6090047.1424,16008728.3149,107889.45,174881.42,6090181.6839,16008943.5584,6336529.8539,0.839606716175
41.92,71.07,107901.42,6089281.8888,174936.73,16011773.7757,9871701.3838,107859.5,174865.66,6087524.6024,16006722.8308,9867766.3423,9869234.102,9868722.1294,6086983.8262,16006270.691,107853.89,174864.83,6087022.7879,16006604.1657,6321627.5322,0.839606716175
43.4,68.98,107855.74,6085155.7926,174890.04,16005082.0734,9866325.8491,107812.34,174821.06,6083272.2326,16000323.833,9862577.8937,9863565.0779,9863332.1171,6082856.0418,15999429.8008,107809.51,174814.13,6083018.5797,15999319.7453,6304884.6673,0.839606716175
44.54,70.63,107832.47,6083042.9803,174840.61,15997954.1091,9862404.0439,107787.93,174769.98,6081059.1687,15992965.5122,9858463.3563,9859588.4356,9859258.1837,6080619.3262,15992222.3838,107784.67,174765.19,6080758.1403,15992265.9327,6289568.6189,0.839606716175
45.65,71.32,107793.97,6079442.6301,174773.92,15988041.9348,9856439.078,107748.32,174702.6,6077358.7076,15982955.3924,9852563.1421,9853519.9126,9853183.32,6077024.0461,15982240.7282,107747.29,174698.18,6077263.6077,15982305.3872,6271971.3864,0.839606716175
47.91,74.93,107790.09,6079081.7089,174748.39,15984230.2627,9854960.758,107742.18,174673.46,6076786.3408,15978615.7578,9850836.6216,9851811.6521,9851370.8617,6076507.554,15978062.3974,107742.35,174671.32,6076802.6013,15978290.4778,6257801.2685,0.839606716175
48.07,77.47,107807.66,6080741.8468,174747.1,15984041.4454,9856250.7232,107759.59,174669.63,6078431.1219,15978039.8445,9852176.6751,9853161.6447,9852526.7403,6078265.1619,15977798.5527,107762.17,174671.59,6078672.5067,15978339.6853,6245436.5023,0.839606716175
49.24,79.02,107825.85,6082460.4917,174776.77,15988567.8191,9859039.8846,107776.61,174697.75,6080035.9141,15982323.6587,9854811.6149,9855971.3123,9855148.9398,6079878.8122,15982380.9504,107779.31,174703.66,6080294.5201,15983222.747,6233965.5384,0.839606716175
47.24,79.35,107842.96,6084083.5674,174826.36,15996213.74,9862708.7915,107795.72,174747.01,6081851.9498,15989917.3175,9858538.4742,9859790.0484,9858960.2975,6081643.8525,15989987.5352,107797.42,174753.05,6082009.6758,15990839.3839,6222578.2419,0.839606716175
45.76,75.59,107855.69,6085249.7413,174877.1,16003834.0026,9865988.2935,107809.93,174801.51,6083155.7637,15998120.1545,9862048.4468,9863218.0613,9862529.2951,6082913.5042,15997952.6452,107810.92,174804.53,6083245.3884,15998567.5977,6211522.6245,0.839606716175
45.23,73.43,107878.73,6087305.0451,174906.17,16008082.4773,9868968.72,107833.5,174832.74,6085259.2922,16002690.5124,9865255.8325,9866244.9568,9865647.4811,6085070.5937,16002376.5844,107835.71,174833.79,6085454.3247,16002843.6129,6201487.3512,0.839606716175
47.41,75.15,107910.88,6090171.4332,174931.01,16011692.0635,9872412.0685,107863.47,174855.86,6087923.7251,16006044.541,9868676.249,9869631.5064,9868849.207,6087870.1915,16006032.8501,107868.66,174861.08,6088388.9048,16006801.8586,6192269.8989,0.839606716175
46.65,75.67,107965.86,6095035.52,175000.72,16021623.8878,9879412.9072,107919.21,174925.05,6092859.2975,16015897.9389,9875738.1389,9876793.8386,9875882.9017,6092820.8943,16016096.9494,107924.87,174933.28,6093355.3399,16017075.7342,6186400.8536,0.839606716175
46.63,76.62,108028.17,6100507.3985,175110.27,16037248.2713,9888661.769,107981.54,175033.65,6098333.0416,16031377.6469,9884922.5371,9886113.3855,9885088.9784,6098280.1511,16031760.034,107986.86,175044.51,6098800.8824,16032923.8937,6181700.2014,0.839606716175
46.46,73.51,108074.43,6104541.5515,175206.11,16050587.6881,9896057.9815,108027.97,175132.6,6102383.0199,16045183.968,9892451.2294,9893567.6319,9892642.7069,6102316.4079,16045400.0914,108032.98,175141.39,6102823.449,16046399.0097,6176083.2914,0.839606716175
45.93,73.01,108119.85,6108545.3617,175269.3,16059523.7798,9902065.7189,108073.92,175196.29,6106435.7968,16054193.3197,9898421.2927,9899452.8535,9898712.3696,6106306.5493,16054119.231,108077.48,175200.75,6106750.1448,16054824.6773,6169030.7064,0.839606716175
44.37,72.08,108148.17,6111024.6519,175318.8,16066515.3734,9906233.2589,108103.8,175246.72,6109055.955,16061319.847,9902611.9013,9903781.145,9903035.0693,6108844.8582,16061253.9326,108105.54,175251.36,6109207.335,16061967.2198,6160621.6959,0.839606716175
44.78,71.14,108151.38,6111295.4524,175331.68,16068299.6272,9907008.8752,108106.6,175260.54,6109290.204,16063238.7276,9903154.6832,9904260.8814,9903823.226,6108922.9981,16062683.2296,108104.82,175258.23,6109127.6188,16062904.7247,6149162.9774,0.839606716175
43.72,73.27,108121.82,6108564.786,175307.72,16064760.325,9903716.9464,108078.1,175234.45,6106653.3476,16059391.8321,9899615.9627,9900849.4326,9900513.582,6106142.7308,16058680.4708,108073.22,175230.16,6106202.826,16058744.7714,6133080.2169,0.839606716175
43.18,70.65,108074.9,6104250.484,175255.22,16056906.4654,9897794.4343,108031.72,175184.57,6102385.9716,16051915.0429,9893902.1618,9894972.3274,9894743.7673,6101911.0827,16051027.2801,108027.53,175177.82,6102006.5671,16050915.7054,6114766.7721,0.839606716175
42.91,67.38,108032.56,6100444.988,175175.94,16045311.5832,9891134.4521,107989.65,175108.56,6098603.7199,16040771.5188,9887471.7006,9888403.2805,9888243.1763,6098172.089,16039774.0395,107986.34,175100.07,6098308.6996,16039555.3263,6096938.2766,0.839606716175
42.49,69.31,108005.57,6098071.0657,175105.75,16035153.6517,9886098.1724,107963.08,175036.44,6096265.6656,16030349.7756,9882476.3953,9883509.5214,9883153.1905,6095888.9164,16029678.5412,107960.96,175032.49,6096081.0136,16029786.6241,6080947.1205,0.839606716175
43.23,69.48,107988.53,6096596.7653,175069.67,16030046.9855,9883331.9423,107945.3,175000.19,6094727.9324,16025219.5151,9879681.7426,9880727.4308,9880328.3219,6094369.9517,16024618.3337,107943.63,174997.22,6094580.7553,16024797.983,6066942.055,0.839606716175
43.44,70.3,107974.18,6095331.2212,175038.07,16025512.0641,9880909.0732,107930.74,174967.77,6093444.1876,16020569.9741,9877232.6285,9878298.6203,9877855.2412,6093100.6883,16020040.7269,107929.4,174965.82,6093325.9728,16020292.0016,6052931.5811,0.839606716175
42.63,69.38,107955.75,6093716.2821,175011.33,16021666.4435,9878413.8277,107913.12,174941.95,6091898.9652,16016852.8591,9874724.9855,9875806.3726,9875456.1583,6091488.4811,16016172.6299,107910.25,174937.88,6091646.0321,16016271.541,6038485.5165,0.839606716175
43.46,68.36,107930.09,6091467.4841,174961.69,16014641.5855,9874419.886,107886.63,174893.33,6089578.7125,16009968.4959,9870841.2951,9871853.0789,9871448.9604,6089245.9999,16009372.8448,107885.52,174890.38,6089480.9992,16009556.4694,6023724.8971,0.839606716175
42.95,70.31,107913.99,6090053.7053,174936.85,16011120.2243,9872187.2111,107871.04,174866.54,6088209.0028,16006176.7282,9868485.5414,9869580.2927,9869167.3966,6087829.4638,16005594.0888,107868.87,174863.84,6088017.8909,16005789.7642,6009973.3111,0.839606716175
43.41,70.28,107901.01,6088916.9669,174926.36,16009637.4292,9870812.2479,107857.6,174856.08,6087032.5388,16004698.1508,9867259.2246,9868339.7832,9867761.3931,6086765.6704,16004378.4771,107857.99,174857.07,6087066.2465,16004836.3251,5997464.0226,0.839606716175
42.39,69.73,107877.79,6086868.4557,174930.12,16010163.4062,9869337.0707,107835.4,174860.39,6085071.5436,16005301.1333,9865618.7074,9866783.7537,9866381.216,6084643.0688,16004704.4592,107832.08,174857.45,6084779.0516,16004882.4773,5983738.5452,0.839606716175
41.99,68.98,107837.18,6083287.9178,174891.96,16004712.6192,9864761.6702,107795.19,174822.98,6081524.7577,15999954.3788,9861146.2164,9862162.1481,9861865.2,6081122.9545,15999188.0366,107792.41,174817.7,6081283.5649,15999198.0716,5967623.4343,0.839606716175
42.68,67.85,107818.61,6081687.1523,174853.33,15999225.4001,9861775.4951,107775.93,174785.48,6079865.5699,15994621.7776,9858302.5954,9859278.5732,9858879.6571,6079549.5955,15994022.4226,107775.13,174782.46,6079796.6419,15994202.8432,5953548.2206,0.839606716175
41.08,67.0,107802.46,6080324.9396,174819.48,15994542.6314,9859228.4688,107761.38,174752.48,6078637.3732,15990053.6314,9855766.4799,9856818.4959,9856476.1088,6078239.4438,15989359.2969,107758.65,174748.09,6078405.6235,15989446.0993,5940197.0986,0.839606716175
39.98,66.76,107782.41,6078645.2375,174789.12,15990400.268,9856588.6663,107742.43,174722.36,6077046.8371,15985943.3704,9853322.7354,9854391.5155,9853919.6015,6076718.4367,15985460.5531,107741.27,174720.98,6076952.7379,15985757.2084,5927347.7239,0.839606716175
39.21,64.57,107766.4,6077350.9522,174778.23,15988957.0005,9855085.5185,107727.19,174713.66,6075813.5281,15984787.7156,9851975.9953,9853033.9261,9852553.7288,6075498.8707,15984314.3523,107726.32,174712.39,6075744.5458,15984622.0949,5915596.3215,0.839606716175
37.89,65.13,107739.72,6075191.1562,174755.5,15985933.3836,9852390.9134,107701.83,174690.37,6073755.5041,15981691.4667,9848964.3957,9850321.0207,9849923.1377,6073208.0619,15981081.8501,107695.31,174687.07,6073218.9081,15981250.7187,5902322.7527,0.839606716175
37.98,60.69,107666.21,6069098.5537,174683.82,15976448.1186,9844549.4865,107628.23,174623.13,6067656.0733,15972764.8425,9841179.7253,9842323.2829,9842244.4803,6067041.0215,15971639.7403,107620.22,174612.02,6066983.4736,15971292.8786,5884815.704,0.839606716175
37.99,60.14,107590.65,6062718.1645,174575.64,15961984.4232,9834932.4246,107552.66,174515.5,6061274.9244,15958367.6036,9831624.5917,9832616.1537,9832647.706,6060686.1596,15957066.9936,107545.23,174501.9,6060655.1881,15956546.8356,5866308.2078,0.839606716175
39.22,61.26,107528.1,6057444.7948,174444.04,15944158.3146,9825149.8728,107488.88,174382.78,6055906.5864,15940405.527,9821828.3472,9822732.1554,9822747.2556,6055384.2407,15939130.6533,107483.09,174369.73,6055418.8947,15938636.3385,5847895.1322,0.839606716175
39.77,63.1,107473.36,6052865.963,174322.38,15927763.4838,9816372.9285,107433.59,174259.28,6051284.3101,15923781.8738,9813115.8409,9814015.8382,9813863.4415,6050867.3565,15922776.2208,107430.24,174250.2,6051006.6286,15922553.5314,5830670.7623,0.839606716175
39.92,64.02,107446.12,6050636.9984,174278.62,15921889.4348,9812759.2243,107406.2,174214.6,6049043.392,15917790.8744,9809507.499,9810575.1984,9810203.5459,6048656.9174,15917145.6956,107403.56,174210.72,6048825.6448,15917279.0248,5817400.0471,0.839606716175
40.06,65.66,107419.83,6048462.9359,174241.41,15916917.1881,9809464.3621,107379.77,174175.75,6046858.1323,15912605.9525,9806134.565,9807266.2646,9806834.0225,6046469.1928,15912057.5037,107377.09,174173.38,6046636.2283,15912289.1072,5804120.9445,0.839606716175
40.97,65.51,107399.19,6046745.3381,174218.59,15913855.4431,9807131.2294,107358.22,174153.08,6045066.7972,15909563.883,9803871.3777,9804858.1824,9804447.2847,6044754.3206,15908981.8188,107357.38,174150.2,6044997.262,15909178.251,5791561.2672,0.839606716175
41.38,67.64,107398.73,6046708.7523,174206.24,15912195.8776,9806586.3353,107357.35,174138.6,6044996.4479,15907620.708,9803238.4887,9804368.2133,9803787.3921,6044701.266,15907312.1721,107356.94,174139.8,6044962.3482,15907781.604,5780616.6563,0.839606716175
42.8,67.36,107387.85,6045791.4797,174197.6,15911006.01,9805483.0095,107345.05,174130.24,6043959.6397,15906468.6404,9802023.8553,9802999.8377,9802600.0015,6043646.4606,15905873.6677,107344.23,174127.23,6043888.7753,15906054.0731,5768504.8835,0.839606716175
40.8,68.26,107368.78,6044164.5102,174179.38,15908479.2482,9803381.8532,107327.98,174111.12,6042499.8702,15903819.8206,9799890.9067,9801026.4463,9800596.8452,6042107.1984,15903273.5823,107325.25,174108.83,6042269.6493,15903501.9457,5755258.574,0.839606716175
39.14,66.62,107338.36,6041592.9624,174148.27,15904180.9069,9799964.3187,107299.22,174081.65,6040061.0228,15899742.6825,9796507.0266,9797622.4016,9797356.8119,6039580.2509,15898924.546,107294.35,174075.48,6039656.0823,15898882.5228,5740812.4085,0.839606716175
40.56,67.53,107297.68,6038129.867,174086.76,15895666.3526,9794528.918,107257.12,174019.23,6036484.7534,15891106.0517,9790987.1057,9792131.1828,9791789.9012,6036030.9855,15890406.5028,107253.02,174014.8,6036135.3514,15890488.111,5724957.8544,0.839606716175
41.35,67.86,107251.21,6034065.4019,174027.11,15887272.7247,9788652.1385,107209.86,173959.25,6032355.5794,15882667.7451,9784961.0209,9785978.154,9785846.1275,6031848.9761,15881634.3497,107204.67,173950.34,6031899.4303,15881379.0918,5708028.7732,0.839606716175
44.08,71.46,107206.26,6029962.228,173950.71,15876231.1625,9781916.8031,107162.18,173879.25,6028019.1816,15871124.6309,9777878.824,9779005.0456,9778766.8463,6027511.2417,15870258.3278,107157.25,173872.89,6027560.2479,15870175.2101,5690134.7512,0.839606716175
43.98,72.62,107160.58,6025737.5784,173884.69,15866341.5721,9775443.1567,107116.6,173812.07,6023803.338,15861067.9077,9771417.867,9772559.5402,9772249.3291,6023331.1368,15860317.111,107112.4,173807.29,6023416.266,15860350.8121,5671591.8255,0.839606716175
43.48,72.76,107110.42,6021088.937,173838.58,15859413.3464,9769538.7609,107066.94,173765.82,6019198.4266,15854119.3288,9765459.469,9766625.8834,9766375.1561,6018675.3262,15853277.0509,107061.61,173759.87,6018706.5209,15853218.0823,5652861.856,0.839606716175
44.49,72.8,107066.84,6017060.3672,173783.33,15851084.4153,9763698.3642,107022.35,173710.53,6015081.0071,15845784.5753,9759707.0867,9760775.9446,9760459.4922,6014657.5894,15845044.0021,107019.19,173705.9,6014789.8447,15845089.0104,5634591.2601,0.839606716175
45.0,72.4,107036.58,6014267.2364,173741.93,15844915.0677,9759532.7507,106991.58,173669.53,6012242.2364,15839673.3077,9755625.2809,9756642.4023,9756274.7507,6011882.8166,15839014.6614,106989.8,173665.94,6012078.868,15839140.5876,5618163.5943,0.839606716175
45.41,72.45,107013.15,6012074.2747,173693.53,15837669.8497,9755515.1944,106967.74,173621.08,6010012.2066,15832420.8472,9751515.4519,9752451.9548,9752225.2399,6009615.926,15831533.8024,106965.2,173614.56,6009775.0722,15831433.5888,5601682.9773,0.839606716175
46.93,73.46,106998.7,6010723.5082,173641.43,15829784.1925,9751995.817,106951.77,173567.97,6008521.0833,15824387.8209,9747916.6921,9748875.0106,9748548.3392,6008174.7626,15823665.3059,106950.29,173563.63,6008379.9801,15823731.3525,5585722.8038,0.839606716175
44.88,73.86,106972.68,6008256.7658,173610.71,15825099.6325,9748554.8142,106927.8,173536.85,6006242.5514,15819644.3329,9744344.5631,9745544.8482,9745239.9774,6005733.6677,15818884.8455,106922.86,173532.08,6005774.7334,15818916.9556,5568936.745,0.839606716175
47.68,76.55,106936.46,6004765.9568,173556.08,15816675.564,9743130.9569,106888.78,173479.53,6002492.5744,15810815.6615,9738764.0177,9739861.4185,9739481.0529,6002093.7218,15810176.4478,106886.26,173476.42,6002245.9168,15810329.8484,5550440.2309,0.839606716175
47.35,76.49,106912.05,6002392.0695,173524.57,15811734.6665,9739691.2672,106864.7,173448.08,6000150.047,15805883.9464,9735503.7028,9736436.1778,9736069.4657,5999845.2167,15805225.7579,106864.06,173444.72,6000089.0294,15805358.644,5533199.9105,0.839606716175
47.95,75.68,106913.18,6002499.1886,173493.37,15806891.5073,9738273.039,106865.23,173417.69,6000199.9861,15801164.0449,9734176.265,9735090.7787,9734644.183,5999955.3087,15800642.5434,106865.84,173416.03,6000258.113,15800910.0317,5518539.4898,0.839606716175
49.48,79.57,106937.37,6004828.5651,173498.57,15807705.1287,9740393.2961,106887.89,173419.0,6002380.2947,15801373.7438,9736091.615,9737156.597,9736456.1725,6002201.4733,15801253.8172,106889.87,173422.56,6002572.3151,15801927.6086,5506864.978,0.839606716175
50.99,81.56,106960.72,6007120.6338,173532.25,15812986.5517,9743878.4249,106909.73,173450.69,6004520.6537,15806334.5181,9739439.0902,9740475.9273,9739719.6805,6004394.1886,15806303.1484,106912.73,173455.3,6004817.5937,15807065.2492,5495294.1975,0.839606716175
51.01,82.12,106978.48,6008887.9276,173578.93,15820412.8663,9747615.4026,106927.47,173496.81,6006285.9075,15813669.1719,9743037.0843,9744124.3861,9743426.4614,6006089.7163,15813548.0175,106929.04,173500.23,6006443.614,15814219.1763,5482993.2715,0.839606716175
51.03,82.3,106994.41,6010495.4759,173597.34,15823385.9574,9749832.6579,106943.38,173515.04,6007891.415,15816612.6674,9745147.4694,9746253.1222,9745632.8889,6007636.3871,15816367.951,106943.76,173516.89,6007930.0534,15816913.7549,5469356.9958,0.839606716175
50.67,81.77,107005.22,6011595.9972,173610.62,15825544.4402,9751387.7205,106954.55,173528.85,6009028.5483,15818858.1073,9746625.2097,9747760.3734,9747244.4346,6008689.8017,15818444.6069,106953.3,173528.63,6008900.3108,15818822.0801,5454980.0145,0.839606716175
49.35,81.31,106977.01,6008701.9761,173591.3,15822349.3466,9748072.0333,106927.66,173509.99,6006266.5536,15815738.0305,9743129.0204,9744349.1208,9744059.3848,6005732.8891,15814966.8207,106922.66,173505.48,6005748.0536,15814984.2742,5435600.2152,0.839606716175
50.01,80.41,106919.91,6002805.4923,173530.49,15812160.9143,9740143.944,106869.9,173450.08,6000304.4922,15805695.1462,9735190.9859,9736257.4267,9736122.6399,5999769.631,15804674.1379,106864.96,173442.61,5999785.9898,15804438.0199,5411920.0045,0.839606716175
48.34,79.23,106862.48,5996852.9698,173435.51,15796024.2165,9730353.291,106814.14,173356.28,5994516.2142,15789746.8236,9725559.194,9726479.3137,9726523.3128,5993959.9793,15788439.3663,106808.65,173345.43,5993955.3009,15787909.8101,5386854.7771,0.839606716175
48.76,80.1,106803.84,5990780.056,173342.21,15780346.4495,9720601.4899,106755.08,173262.11,5988402.5184,15773930.4395,9715560.4229,9716766.6658,9716695.8139,5987740.2154,15772810.8402,106747.7,173253.45,5987628.3564,15772468.1119,5362072.3685,0.839606716175
49.09,77.64,106713.66,5981281.3796,173221.19,15759811.7443,9706579.6368,106664.57,173143.55,5978871.5515,15753783.7747,9701471.3149,9702500.7605,9702768.2892,5978109.5948,15752125.665,106655.46,173128.62,5977894.1396,15751242.5394,5332918.8155,0.839606716175
51.0,80.61,106617.05,5970746.5769,173064.85,15732637.1887,9689662.9782,106566.05,172984.24,5968145.5769,15726139.2166,9684259.3746,9685255.7833,9685551.8682,5967385.2637,15724436.9642,106557.25,172969.32,5967170.5369,15723511.2078,5301084.6239,0.839606716175
48.96,79.2,106523.88,5960571.655,172912.37,15705648.1463,9673095.8473,106474.92,172833.17,5958174.5734,15699375.5063,9667879.778,9668870.3373,9669218.2153,5957386.9094,15697588.2912,106465.32,172817.14,5957142.3814,15696579.3934,5269199.5325,0.839606716175
49.63,78.48,106428.73,5950392.2199,172744.82,15676578.8312,9655879.4298,106379.1,172666.34,5947929.083,15670419.7208,9650718.2072,9651612.5558,9651984.4674,5947186.4276,15668594.513,106370.37,172649.78,5946986.3303,15667546.2296,5237579.0986,0.839606716175
49.16,80.51,106351.5,5942099.7708,172591.89,15649904.9285,9640932.0655,106302.34,172511.38,5939683.0652,15643423.0684,9635758.8608,9636774.7767,9636974.1939,5938971.169,15641876.7854,106294.07,172498.09,5938801.5659,15641106.4885,5207973.9332,0.839606716175
50.49,79.66,106266.66,5932959.0604,172458.58,15626824.5876,9626409.433,106216.17,172378.92,5930409.8203,15620478.872,9621101.055,9622065.8897,9622387.3996,5929653.5796,15618738.3051,106207.34,172363.44,5929440.198,15617772.968,5178165.6832,0.839606716175
50.68,81.9,106193.05,5924968.1127,172321.81,15602564.0607,9612467.3498,106142.37,172239.91,5922399.6503,15595856.4507,9607334.4643,9608202.3886,9608316.6578,5921827.5236,15594458.5462,106136.74,172228.38,5921797.2966,15593834.8958,5148785.391,0.839606716175
50.44,82.76,106135.34,5918784.921,172220.59,15584905.1185,9602006.0758,106084.9,172137.83,5916240.7274,15578055.9009,9596848.3121,9597918.2814,9597831.6614,5915666.2216,15576987.9431,106079.23,172129.96,5915636.5889,15576691.3216,5122558.3345,0.839606716175
51.24,82.73,106081.27,5912855.5821,172152.81,15573146.4067,9593605.1734,106030.03,172070.08,5910230.0445,15566302.1538,9588272.1923,9589349.49,9589366.0882,5909582.5009,15565077.6595,106023.18,172060.49,5909481.134,15564623.4243,5097600.7597,0.839606716175
51.53,82.12,106010.66,5905066.2946,172044.74,15554016.7896,9581395.0557,105959.13,171962.62,5902410.9537,15547273.0952,9575962.9978,9576920.278,9577163.4121,5901698.0733,15545683.4904,105951.19,171949.08,5901529.6137,15544865.954,5068824.8514,0.839606716175
50.92,81.6,105917.66,5894696.849,171896.55,15527738.3005,9564887.9792,105866.74,171814.95,5892104.0026,15521079.7405,9559343.4847,9560437.4359,9560732.9072,5891272.7908,15519406.7391,105856.76,171800.46,5890988.039,15518505.0124,5036747.3985,0.839606716175
49.38,81.21,105832.97,5885433.6889,171747.9,15501063.0104,9549178.7485,105783.59,171666.69,5882995.3045,15494467.9463,9543986.6758,9544741.6222,9545168.5987,5882292.296,15492582.2433,105775.51,171649.94,5882132.0373,15491466.8488,5005180.7742,0.839606716175
48.1,80.97,105754.47,5877171.9221,171593.7,15473876.129,9534144.5861,105706.37,171512.73,5874858.3121,15467319.9881,9529009.1822,9530094.3963,9530249.9291,5874116.3062,15465898.6174,105697.42,171500.79,5873917.2196,15465243.8609,4975063.7643,0.839606716175
48.14,79.47,105670.04,5868302.9798,171462.05,15451177.3399,9519950.0338,105621.9,171382.58,5865985.5202,15444861.859,9515007.2488,9515966.6927,9516124.348,5865320.6618,15443433.1191,105614.3,171370.36,5865196.0322,15442770.2838,4945936.8313,0.839606716175
47.26,79.47,105590.97,5860051.5793,171341.93,15430562.4647,9506898.6686,105543.71,171262.46,5857818.0717,15424246.9838,9501903.9605,9503016.6496,9503142.9164,5857080.1249,15422870.9228,105534.67,171250.81,5856881.8893,15422259.6103,4917635.0005,0.839606716175
45.61,76.54,105488.85,5849517.6641,171215.19,15409081.8343,9491707.6394,105443.24,171138.65,5847437.392,15403223.4627,9486674.907,9487902.5256,9488216.65,5846513.7773,15401535.5224,105430.64,171123.16,5846129.26,15400612.3134,4887359.6921,0.839606716175
43.99,76.42,105371.86,5837609.4824,171048.21,15381034.2905,9473385.5822,105327.87,170971.79,5835674.3623,15375194.2741,9468473.3491,9469807.9514,9470023.8664,5834748.7193,15373670.054,105314.86,170958.07,5834360.4824,15372909.0709,4855483.2251,0.839606716175
45.24,74.34,105235.84,5823484.3228,170873.81,15352102.6983,9453042.0929,105190.6,170799.47,5821437.6652,15346576.2627,9447838.0804,9449003.0754,9449678.9513,5820322.5271,15344318.8961,105174.66,170777.47,5819741.3304,15342821.3027,4821288.1348,0.839606716175
45.06,73.06,105060.0,5804519.4898,170613.2,15307060.5402,9423796.7661,105014.94,170540.14,5802489.0862,15301722.7766,9418433.2372,9419329.0181,9420504.6825,5801228.0783,15298672.3912,104996.6,170509.83,5800499.9298,15296375.1833,4778667.2756,0.839606716175
44.6,72.65,104865.22,5783260.0908,170306.23,15253226.6471,9389965.3847,104820.62,170233.58,5781270.9308,15247948.6246,9384368.232,9385427.1215,9386725.1947,5779833.0833,15244700.2046,104799.39,170201.25,5778926.5019,15242205.8467,4732149.9767,0.839606716175
43.25,69.64,104633.72,5757625.6818,169947.12,15189535.1682,9349561.3383,104590.47,169877.48,5755755.1193,15184685.4386,9343837.0069,9344938.1974,9346549.4083,5754096.1845,15180940.112,104565.45,169839.48,5752964.8889,15177948.7986,4679512.7235,0.839606716175
46.02,70.88,104378.47,5728529.6803,169555.03,15119162.1139,9304300.6241,104332.45,169484.15,5726411.8399,15114138.1395,9298161.175,9299223.2255,9301038.7265,5724646.9539,15110073.3882,104306.91,169443.66,5723408.8467,15106758.837,4622192.2954,0.839606716175
43.83,72.63,104118.79,5698669.0833,169145.51,15043158.3017,9256664.5654,104074.96,169072.88,5696748.0144,15037883.1848,9250592.5138,9251638.5518,9253481.1925,5694976.9241,15033779.8622,104048.53,169032.67,5693732.6157,15030425.4361,4562224.32,0.839606716175
43.53,71.37,103864.95,5669907.2265,168740.41,14968494.0579,9210325.1898,103821.42,168669.04,5668012.3656,14963400.381,9204524.5186,9205329.9425,9207218.4537,5666362.3533,14959217.7287,103796.61,168627.68,5665236.8709,14955786.005,4503826.733,0.839606716175
42.71,69.92,103613.57,5642164.3143,168323.78,14892909.3666,9164532.1985,103570.86,168253.86,5640340.1702,14888020.5602,9159048.1476,9159688.4211,9161545.9153,5638809.4126,14883888.5253,103547.53,168212.41,5637803.0327,14880506.0897,4446773.1073,0.839606716175
44.87,70.16,103390.88,5617983.617,167937.84,14824276.0942,9123778.6908,103346.01,167867.68,5615970.3001,14819353.6686,9118479.4465,9119156.8228,9120630.6116,5614652.6258,14815858.0476,103326.66,167832.16,5613859.4086,14813107.8318,4395189.9473,0.839606716175
45.65,72.01,103175.22,5593829.683,167590.11,14762563.0509,9085184.9034,103129.57,167518.1,5591745.7605,14757377.6108,9079235.8781,9080275.9139,9081897.6469,5590107.5398,14753655.8146,103105.65,167481.08,5588989.6981,14750675.51,4343971.8536,0.839606716175
45.3,74.33,102941.49,5567001.4229,167218.82,14693931.154,9042285.3134,102896.19,167144.49,5564949.3329,14688406.2051,9036245.1114,9037275.9741,9038918.1644,5563307.3592,14684656.1944,102872.07,167107.99,5562182.2865,14681647.8651,4288096.7954,0.839606716175
45.59,75.71,102695.16,5538384.8092,166844.96,14624232.9376,8997604.3572,102649.57,166769.25,5536306.3611,14618500.9335,8991301.1898,8992410.8037,8994152.7383,5534552.2718,14614592.1879,102623.95,166731.8,5533313.9451,14611427.752,4229888.1463,0.839606716175
42.71,71.65,102422.14,5506757.8752,166456.16,14551620.558,8949590.8482,102379.43,166384.51,5504933.7311,14546486.8355,8943174.2882,8944456.0837,8946530.6767,5502867.5431,14542038.3318,102348.37,166340.89,5501315.8623,14538333.3851,4168297.4054,0.839606716175
42.67,72.26,102099.25,5468836.5593,166000.92,14465869.1812,8892447.7602,102056.58,165928.66,5467015.8304,14460647.6736,8885943.4206,8887066.275,8889364.426,5464910.604,14455849.0533,102024.94,165882.29,5463314.5832,14451796.1043,4098564.6906,0.839606716175
